host_is_superhost,city,country,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,calculated_host_listings_count
f,Port Phillip,Australia,-37.86547056,144.9773229,Entire home/apt,8,2.0,4.0,5.0,400,4,76,99.0,f,1
f,Moreland,Australia,-37.77291796,144.9587137,Private room,1,1.0,1.0,1.0,39,6,2,100.0,t,1
f,Stonnington,Australia,-37.8430178,144.9923925,Private room,2,1.0,1.0,1.0,46,3,4,100.0,t,1
f,Stonnington,Australia,-37.8465837,144.9941416,Entire home/apt,2,1.0,0.0,1.0,120,1,14,99.0,t,27
f,Melbourne,Australia,-37.81601675,144.9552095,Entire home/apt,3,1.0,1.0,1.0,130,1,5,96.0,t,27
f,Melbourne,Australia,-37.80968761,144.9618535,Entire home/apt,3,1.0,1.0,1.0,115,4,1,80.0,t,10
f,Yarra Ranges,Australia,-37.6328188,145.4976618,Entire home/apt,2,1.0,1.0,1.0,80,2,203,95.0,f,1
f,Port Phillip,Australia,-37.88350671,144.9920094,Private room,2,1.0,1.0,1.0,55,3,21,99.0,f,1
f,Yarra,Australia,-37.80940605,144.9940606,Private room,2,1.0,1.0,1.0,54,6,4,100.0,t,1
f,Melbourne,Australia,-37.81510448,144.9408009,Entire home/apt,3,1.0,1.0,2.0,105,1,1,100.0,t,1
f,Monash,Australia,-37.8792314,145.0928801,Private room,2,1.0,1.0,1.0,60,1,1,100.0,f,1
f,Boroondara,Australia,-37.82115741,145.0323081,Entire home/apt,4,2.0,2.0,2.0,90,30,115,98.0,f,1
f,Melbourne,Australia,-37.82410882,144.9608959,Shared room,2,1.0,1.0,2.0,53,2,127,89.0,t,1
f,Glen Eira,Australia,-37.88584563,145.0191112,Private room,2,1.0,1.0,1.0,84,2,1,100.0,f,1
t,Yarra Ranges,Australia,-37.79648152,145.3307128,Private room,2,1.0,1.0,1.0,46,1,11,96.0,t,2
f,Melbourne,Australia,-37.80069692,144.9650793,Entire home/apt,6,1.0,2.0,5.0,125,2,41,90.0,f,28
f,Boroondara,Australia,-37.80218221,145.0426432,Entire home/apt,4,1.0,2.0,2.0,180,3,2,90.0,f,1
f,Melbourne,Australia,-37.82633809,144.9603175,Private room,2,2.0,2.0,1.0,68,2,25,93.0,f,1
t,Melbourne,Australia,-37.80552213,144.9563902,Entire home/apt,4,1.5,2.0,2.0,168,2,26,99.0,t,3
f,Wyndham,Australia,-37.83672505,144.6911262,Entire home/apt,8,2.0,4.0,6.0,109,1,15,93.0,f,2
f,Melbourne,Australia,-37.81987906,144.9419095,Entire home/apt,4,2.0,2.0,2.0,145,1,29,92.0,t,10
f,Melbourne,Australia,-37.80032033,144.9694506,Private room,1,2.5,1.0,1.0,47,7,2,70.0,f,89
f,Port Phillip,Australia,-37.85717912,144.9844956,Private room,2,1.0,1.0,1.0,96,2,4,100.0,f,1
t,Yarra,Australia,-37.79484065,144.9854554,Private room,2,1.0,1.0,1.0,75,1,142,97.0,f,1
t,Melbourne,Australia,-37.82273871,144.9634634,Entire home/apt,4,1.0,2.0,2.0,251,1,15,99.0,f,3
t,Melbourne,Australia,-37.79916986,144.9700021,Entire home/apt,2,1.0,1.0,1.0,91,3,16,98.0,f,1
f,Melbourne,Australia,-37.81366074,144.9733089,Entire home/apt,2,1.0,1.0,1.0,96,2,37,94.0,f,1
f,Port Phillip,Australia,-37.83492156,144.9420256,Entire home/apt,4,3.0,2.0,2.0,350,1,33,98.0,t,1
f,Melbourne,Australia,-37.78948769,144.9230332,Private room,2,1.0,1.0,1.0,60,2,30,92.0,f,1
f,Melbourne,Australia,-37.81662233,144.9541188,Entire home/apt,2,1.0,1.0,1.0,130,1,45,92.0,t,90
f,Port Phillip,Australia,-37.88725645,144.984839,Entire home/apt,2,1.0,1.0,1.0,60,5,2,90.0,f,1
t,Yarra Ranges,Australia,-37.74373773,145.4923734,Entire home/apt,2,1.0,1.0,1.0,118,1,24,98.0,t,1
f,Melton,Australia,-37.74906291,144.5707758,Entire home/apt,8,1.0,2.0,6.0,125,2,9,96.0,f,1
f,Melbourne,Australia,-37.82549818,144.9615066,Private room,2,1.0,1.0,1.0,90,1,5,96.0,f,2
f,Port Phillip,Australia,-37.88837195,144.9861918,Entire home/apt,3,1.0,2.0,2.0,120,2,5,96.0,f,1
t,Stonnington,Australia,-37.8351569,144.9959151,Private room,2,1.0,1.0,1.0,82,3,41,99.0,f,1
f,Port Phillip,Australia,-37.86744903,144.9818834,Entire home/apt,4,1.0,1.0,1.0,100,3,21,93.0,t,9
f,Moreland,Australia,-37.77220168,144.9601427,Entire home/apt,2,1.0,1.0,1.0,136,2,28,98.0,f,55
f,Yarra,Australia,-37.80346809,144.9752289,Entire home/apt,2,1.0,0.0,1.0,150,2,7,100.0,t,1
t,Yarra Ranges,Australia,-37.90802399,145.3249434,Private room,2,1.0,1.0,1.0,89,1,26,96.0,t,1
f,Melbourne,Australia,-37.81465829,144.9699015,Entire home/apt,4,1.0,2.0,2.0,100,20,73,95.0,f,2
t,Yarra Ranges,Australia,-37.87115478,145.3478243,Entire home/apt,4,1.0,2.0,2.0,255,1,23,100.0,t,3
f,Melbourne,Australia,-37.81678554,144.9522249,Entire home/apt,4,1.0,0.0,2.0,109,1,291,92.0,t,98
t,Melbourne,Australia,-37.82427091,144.9629762,Entire home/apt,5,2.0,3.0,4.0,251,4,33,95.0,f,13
f,Melbourne,Australia,-37.82661275,144.9588631,Private room,2,1.0,1.0,1.0,60,3,2,70.0,t,1
f,Melbourne,Australia,-37.82620498,144.9592501,Private room,2,1.0,1.0,1.0,68,1,8,85.0,t,11
t,Port Phillip,Australia,-37.86274332,144.9798315,Entire home/apt,4,1.0,2.0,2.0,136,2,70,99.0,f,1
t,Yarra,Australia,-37.78520911,144.9741393,Entire home/apt,6,1.0,0.0,3.0,100,1,65,97.0,f,1
f,Melbourne,Australia,-37.81506309,144.9532492,Entire home/apt,4,2.0,2.0,3.0,179,1,6,100.0,t,3
t,Stonnington,Australia,-37.85285649,144.9848939,Private room,2,1.0,1.0,1.0,58,1,3,100.0,t,17
f,Port Phillip,Australia,-37.84430598,144.9591466,Entire home/apt,1,1.0,1.0,1.0,148,2,6,100.0,f,1
f,Melbourne,Australia,-37.82844403,144.957909,Entire home/apt,2,1.0,1.0,1.0,50,1,6,84.0,f,1
f,Melbourne,Australia,-37.81631119,144.9534757,Entire home/apt,4,1.0,0.0,2.0,127,1,1,100.0,t,22
f,Moonee Valley,Australia,-37.76220645,144.9313174,Entire home/apt,8,1.5,4.0,5.0,199,1,39,83.0,t,4
f,Bayside,Australia,-37.98299862,145.0451029,Entire home/apt,7,2.0,4.0,4.0,300,3,2,90.0,t,1
f,Yarra,Australia,-37.79720526,144.9847772,Entire home/apt,4,2.0,2.0,2.0,101,2,2,100.0,f,1
f,Boroondara,Australia,-37.81563579,145.0183501,Entire home/apt,6,2.0,3.0,4.0,226,2,7,100.0,f,1
f,Melbourne,Australia,-37.82608369,144.9618548,Entire home/apt,2,1.0,1.0,1.0,150,1,1,100.0,f,1
f,Melbourne,Australia,-37.80952384,144.9611119,Entire home/apt,6,1.0,2.0,3.0,190,1,60,96.0,t,38
f,Port Phillip,Australia,-37.83742382,144.9541341,Entire home/apt,2,1.0,1.0,1.0,199,2,3,93.0,t,1
f,Port Phillip,Australia,-37.83547508,144.9750911,Private room,2,1.0,1.0,1.0,79,3,24,98.0,f,2
f,Moreland,Australia,-37.76997424,144.9654213,Entire home/apt,4,1.0,1.0,2.0,100,2,3,100.0,f,42
f,Melbourne,Australia,-37.78297614,144.9419866,Entire home/apt,3,1.0,1.0,2.0,100,8,3,90.0,t,1
f,Port Phillip,Australia,-37.85799755,144.971744,Private room,1,1.0,1.0,1.0,40,1,2,100.0,f,1
f,Port Phillip,Australia,-37.85881243,144.9745827,Entire home/apt,6,1.5,3.0,3.0,375,2,54,91.0,f,1
f,Melbourne,Australia,-37.78762673,144.9208347,Entire home/apt,3,1.0,1.0,2.0,161,3,18,100.0,f,1
f,Stonnington,Australia,-37.852779,144.9978654,Entire home/apt,2,1.0,1.0,2.0,136,2,42,95.0,f,1
f,Melbourne,Australia,-37.82204249,144.9611829,Entire home/apt,2,1.0,1.0,1.0,150,2,33,96.0,f,1
t,Knox,Australia,-37.91558241,145.2430449,Private room,5,1.0,2.0,2.0,75,2,10,98.0,f,1
f,Melbourne,Australia,-37.81376728,144.9539066,Shared room,1,1.0,1.0,1.0,35,7,11,75.0,f,25
f,Yarra,Australia,-37.79918473,144.9824998,Entire home/apt,4,2.0,2.0,2.0,651,4,6,100.0,f,1
f,Melbourne,Australia,-37.81841288,144.9540248,Entire home/apt,2,1.0,1.0,1.0,130,2,5,96.0,f,1
t,Maribyrnong,Australia,-37.8024542,144.9046086,Private room,2,2.0,1.0,1.0,47,4,13,98.0,f,10
t,Boroondara,Australia,-37.82732262,145.0517246,Entire home/apt,3,2.0,2.0,2.0,140,2,33,97.0,t,2
t,Boroondara,Australia,-37.79682682,145.0580782,Entire home/apt,3,1.0,1.0,1.0,84,2,43,100.0,t,1
f,Darebin,Australia,-37.75418742,144.9927719,Entire home/apt,4,1.0,2.0,1.0,150,7,4,95.0,f,1
f,Yarra,Australia,-37.82340998,144.9982018,Private room,2,1.0,1.0,1.0,120,4,6,93.0,t,1
t,Yarra Ranges,Australia,-37.83025434,145.3517027,Private room,2,1.5,1.0,1.0,120,1,1,100.0,t,7
f,Melbourne,Australia,-37.81588002,144.9530786,Entire home/apt,2,1.0,1.0,2.0,86,3,17,91.0,f,1
f,Melbourne,Australia,-37.81427927,144.9415609,Private room,2,0.5,1.0,1.0,72,1,2,90.0,f,1
f,Melbourne,Australia,-37.80007094,144.9527179,Entire home/apt,2,1.0,0.0,1.0,105,2,4,100.0,t,1
f,Banyule,Australia,-37.76405568,145.0512088,Entire home/apt,4,1.5,2.0,2.0,80,3,2,100.0,f,1
t,Darebin,Australia,-37.71644504,145.0051023,Private room,2,1.0,1.0,1.0,46,1,54,98.0,f,2
t,Moonee Valley,Australia,-37.77779567,144.9148866,Entire home/apt,4,1.0,2.0,3.0,140,2,17,100.0,f,1
f,Yarra,Australia,-37.82690513,145.0095277,Entire home/apt,4,1.0,2.0,2.0,129,7,3,100.0,f,1
t,Melbourne,Australia,-37.81188192,144.9502569,Entire home/apt,3,1.0,1.0,2.0,150,2,16,95.0,t,16
f,Melbourne,Australia,-37.80884009,144.9616948,Entire home/apt,3,1.0,1.0,2.0,129,1,50,96.0,t,10
f,Moreland,Australia,-37.76241086,144.9630555,Entire home/apt,5,2.0,2.0,3.0,161,1,2,90.0,t,90
f,Melton,Australia,-37.72323526,144.7466466,Entire home/apt,4,2.5,2.0,2.0,100,14,4,100.0,f,1
t,Melbourne,Australia,-37.81641008,144.9628608,Entire home/apt,2,1.0,1.0,1.0,120,2,37,94.0,t,2
f,Greater Dandenong,Australia,-37.9980069,145.148223,Private room,6,0.5,1.0,3.0,40,1,2,100.0,f,4
t,Yarra Ranges,Australia,-37.65719043,145.3730937,Entire home/apt,6,2.0,2.0,3.0,180,1,94,99.0,t,1
f,Melbourne,Australia,-37.81529967,144.9619047,Private room,2,1.0,1.0,1.0,66,2,9,100.0,t,1
t,Stonnington,Australia,-37.83599168,144.9905232,Entire home/apt,3,1.0,1.0,2.0,96,28,28,97.0,t,5
t,Yarra Ranges,Australia,-37.82847368,145.3518973,Private room,4,1.0,2.0,2.0,150,1,5,100.0,t,7
f,Yarra,Australia,-37.77826159,144.9787428,Entire home/apt,4,1.0,2.0,2.0,150,2,55,94.0,t,2
f,Casey,Australia,-38.08156996,145.2646396,Private room,2,1.0,4.0,1.0,51,1,47,93.0,t,3
f,Port Phillip,Australia,-37.87435731,144.9867027,Entire home/apt,3,1.5,1.0,2.0,84,3,5,100.0,f,1
t,Yarra,Australia,-37.81763289,144.9920242,Entire home/apt,2,1.0,0.0,1.0,71,2,17,98.0,t,2
f,Banyule,Australia,-37.77264443,145.0459144,Entire home/apt,4,1.5,2.0,3.0,180,3,9,96.0,t,6
f,Port Phillip,Australia,-37.8591906,144.9773751,Entire home/apt,2,1.0,1.0,1.0,180,2,14,93.0,f,1
t,Boroondara,Australia,-37.82155001,145.0511611,Private room,1,1.0,1.0,1.0,50,1,7,100.0,t,1
t,Melbourne,Australia,-37.81779634,144.9668526,Entire home/apt,6,1.0,1.0,4.0,125,1,34,99.0,t,3
f,Whitehorse,Australia,-37.80452363,145.1117379,Entire home/apt,5,1.0,2.0,3.0,159,2,9,96.0,t,1
t,Nillumbik,Australia,-37.69554603,145.2459476,Private room,2,1.0,1.0,1.0,84,1,14,97.0,f,2
f,Whitehorse,Australia,-37.8213231,145.189913,Private room,2,1.0,1.0,1.0,60,1,4,95.0,f,2
f,Melbourne,Australia,-37.83042788,144.969137,Entire home/apt,4,1.0,1.0,2.0,127,2,68,95.0,f,2
f,Yarra,Australia,-37.81902532,144.9932205,Private room,2,1.0,1.0,1.0,55,5,25,90.0,t,2
f,Port Phillip,Australia,-37.88755252,144.9853548,Entire home/apt,6,1.0,2.0,6.0,55,1,10,82.0,t,1
t,Melbourne,Australia,-37.82790841,144.9603489,Entire home/apt,6,2.0,2.0,4.0,350,2,2,90.0,t,10
t,Boroondara,Australia,-37.80843534,145.0991003,Private room,2,1.0,1.0,1.0,14,1,225,97.0,t,3
f,Melbourne,Australia,-37.81457346,144.9407436,Entire home/apt,4,2.0,2.0,0.0,150,1,19,98.0,f,1
f,Melbourne,Australia,-37.81617616,144.9525482,Entire home/apt,6,1.0,2.0,3.0,150,1,22,92.0,t,17
f,Melbourne,Australia,-37.82981311,144.9690435,Entire home/apt,3,1.0,1.0,2.0,118,1,7,86.0,t,15
f,Melbourne,Australia,-37.82446672,144.9633245,Entire home/apt,4,1.0,1.0,2.0,134,1,80,89.0,t,33
f,Hume,Australia,-37.68029084,144.9233446,Private room,2,1.0,1.0,1.0,54,1,3,100.0,f,1
f,Maribyrnong,Australia,-37.78617985,144.9012495,Entire home/apt,1,1.0,1.0,1.0,89,1,4,85.0,f,1
f,Melbourne,Australia,-37.82198259,144.9512682,Private room,2,1.0,1.0,2.0,125,1,1,100.0,f,1
f,Melbourne,Australia,-37.81324591,144.9572452,Entire home/apt,4,1.0,2.0,3.0,150,3,6,80.0,t,66
f,Port Phillip,Australia,-37.85799978,144.9842589,Entire home/apt,3,1.0,1.0,1.0,80,7,6,97.0,t,1
t,Yarra,Australia,-37.80317262,144.9765891,Private room,1,1.0,2.0,1.0,60,2,93,99.0,f,3
f,Melbourne,Australia,-37.81947835,144.9551175,Entire home/apt,5,2.0,2.0,2.0,127,2,131,93.0,t,1
f,Melbourne,Australia,-37.80907878,144.9597327,Entire home/apt,3,1.0,1.0,1.0,115,4,2,100.0,t,10
f,Stonnington,Australia,-37.83564613,144.9918408,Entire home/apt,2,1.0,1.0,1.0,125,3,6,97.0,f,3
f,Darebin,Australia,-37.75978126,144.9997868,Private room,2,1.0,1.0,1.0,42,3,23,95.0,f,2
f,Yarra,Australia,-37.81953244,145.0071712,Entire home/apt,2,1.0,1.0,1.0,129,5,9,98.0,t,1
f,Stonnington,Australia,-37.84924431,144.9974332,Private room,2,1.0,1.0,1.0,30,1,2,100.0,f,2
f,Melbourne,Australia,-37.80787075,144.9666219,Entire home/apt,4,1.0,1.0,2.0,130,1,1,80.0,t,90
t,Melbourne,Australia,-37.8249632,144.9612511,Entire home/apt,4,1.0,2.0,2.0,239,4,23,100.0,t,1
t,Stonnington,Australia,-37.84500291,144.9975183,Entire home/apt,2,1.0,1.0,1.0,96,1,10,100.0,f,2
f,Melbourne,Australia,-37.81251785,144.9667349,Private room,2,1.0,1.0,1.0,97,1,3,67.0,f,1
t,Moonee Valley,Australia,-37.76752463,144.8647764,Private room,4,2.0,2.0,2.0,50,1,48,100.0,t,1
f,Yarra,Australia,-37.81580171,144.9987417,Entire home/apt,2,1.0,1.0,1.0,180,2,2,100.0,f,1
t,Port Phillip,Australia,-37.86351131,144.9771388,Entire home/apt,4,2.0,2.0,2.0,275,2,7,100.0,t,3
f,Yarra,Australia,-37.82479478,144.9941163,Entire home/apt,4,1.0,2.0,2.0,233,2,15,93.0,f,1
f,Yarra,Australia,-37.78074731,144.9691192,Private room,2,1.0,1.0,1.0,90,2,6,96.0,t,3
f,Yarra,Australia,-37.77999759,144.9786653,Entire home/apt,4,1.0,2.0,2.0,161,1,1,100.0,t,1
t,Stonnington,Australia,-37.85486153,144.9983443,Private room,2,1.0,1.0,1.0,60,1,24,100.0,f,1
f,Melbourne,Australia,-37.8211736,144.9406301,Entire home/apt,2,1.0,1.0,1.0,100,3,8,100.0,t,66
f,Melbourne,Australia,-37.81600297,144.9565721,Shared room,2,1.5,1.0,1.0,46,2,72,95.0,f,3
f,Yarra,Australia,-37.79681928,144.9798389,Private room,2,1.0,1.0,1.0,100,2,35,96.0,t,1
f,Melbourne,Australia,-37.80520585,144.946046,Entire home/apt,4,1.0,2.0,2.0,91,1,2,100.0,t,9
t,Melbourne,Australia,-37.81703603,144.9454814,Entire home/apt,14,3.5,4.0,8.0,695,3,7,100.0,t,11
f,Yarra,Australia,-37.78383513,145.0257626,Entire home/apt,4,2.0,2.0,3.0,155,2,33,91.0,t,2
f,Yarra,Australia,-37.80141247,144.9847404,Entire home/apt,4,1.0,2.0,2.0,186,3,72,99.0,f,1
t,Melbourne,Australia,-37.81498627,144.9522532,Entire home/apt,4,1.0,1.0,2.0,159,1,43,93.0,t,35
t,Melbourne,Australia,-37.81780891,144.9548686,Entire home/apt,4,1.0,2.0,3.0,150,2,7,100.0,t,6
f,Melbourne,Australia,-37.82124855,144.9428432,Entire home/apt,6,2.0,2.0,4.0,130,1,14,99.0,t,14
f,Port Phillip,Australia,-37.82871335,144.9596248,Private room,2,1.0,1.0,1.0,90,1,6,75.0,t,1
f,Whitehorse,Australia,-37.85355322,145.1284935,Private room,2,1.0,1.0,1.0,55,2,31,97.0,f,2
t,Yarra Ranges,Australia,-37.88411029,145.3810315,Entire home/apt,2,1.0,1.0,1.0,220,2,36,100.0,f,1
f,Yarra,Australia,-37.80221774,144.9853199,Entire home/apt,5,1.0,2.0,2.0,120,4,18,100.0,f,1
f,Yarra,Australia,-37.77638688,144.9803022,Entire home/apt,4,1.0,2.0,2.0,179,6,6,93.0,f,1
f,Monash,Australia,-37.89624364,145.1158583,Entire home/apt,5,1.0,3.0,3.0,180,2,23,95.0,t,1
t,Port Phillip,Australia,-37.840596,144.9402144,Private room,2,1.0,1.0,1.0,53,1,72,94.0,f,1
t,Melbourne,Australia,-37.82106542,144.9565696,Entire home/apt,2,1.0,0.0,1.0,84,2,4,100.0,f,2
t,Monash,Australia,-37.9001137,145.1149447,Entire home/apt,6,2.0,3.0,4.0,168,2,70,96.0,f,1
f,Melbourne,Australia,-37.77938815,144.9395689,Entire home/apt,2,1.0,1.0,1.0,138,7,7,100.0,f,1
f,Melbourne,Australia,-37.81871245,144.9542862,Entire home/apt,2,1.0,1.0,1.0,109,2,10,94.0,t,12
t,Wyndham,Australia,-37.9080934,144.7230337,Entire home/apt,4,2.5,2.0,2.0,84,3,33,99.0,f,1
f,Melbourne,Australia,-37.80925782,144.9616578,Entire home/apt,2,1.0,1.0,1.0,136,2,16,100.0,f,1
t,Yarra,Australia,-37.80084184,144.9792335,Entire home/apt,5,1.0,2.0,3.0,150,2,27,94.0,f,20
f,Greater Dandenong,Australia,-37.99789657,145.1490758,Private room,6,0.5,1.0,3.0,37,2,3,87.0,t,5
t,Yarra Ranges,Australia,-37.86556079,145.3578992,Entire home/apt,4,1.0,2.0,3.0,226,2,26,98.0,f,1
f,Boroondara,Australia,-37.827763,145.0331274,Entire home/apt,2,1.0,1.0,1.0,120,3,5,95.0,f,1
f,Yarra Ranges,Australia,-37.62169265,145.4192437,Private room,2,1.0,1.0,1.0,260,1,19,100.0,t,1
f,Kingston,Australia,-37.95472582,145.081532,Private room,2,1.0,1.0,1.0,60,1,17,94.0,f,1
f,Melbourne,Australia,-37.81056285,144.9523506,Entire home/apt,4,1.0,2.0,2.0,145,1,50,83.0,t,26
f,Melbourne,Australia,-37.81943991,144.9553249,Entire home/apt,14,1.0,2.0,9.0,129,1,24,88.0,t,1
f,Whittlesea,Australia,-37.63004845,145.0355522,Private room,1,1.5,1.0,1.0,50,2,1,100.0,t,2
t,Monash,Australia,-37.92664135,145.1740058,Private room,2,1.0,1.0,1.0,32,10,6,100.0,t,2
f,Yarra Ranges,Australia,-37.76166863,145.3376373,Entire home/apt,4,1.0,2.0,1.0,71,4,2,90.0,t,1
f,Melbourne,Australia,-37.81632368,144.9521823,Entire home/apt,4,1.0,0.0,1.0,102,1,133,91.0,t,40
f,Melbourne,Australia,-37.82241414,144.9646546,Entire home/apt,6,1.0,2.0,2.0,190,2,1,100.0,t,1
t,Glen Eira,Australia,-37.89014159,145.0044393,Private room,2,2.0,1.0,1.0,78,2,17,100.0,f,1
f,Monash,Australia,-37.87371124,145.1629467,Private room,2,1.0,1.0,1.0,50,2,8,93.0,f,6
f,Darebin,Australia,-37.74887597,145.0048101,Entire home/apt,2,1.0,1.0,1.0,90,2,36,99.0,f,1
f,Stonnington,Australia,-37.8553407,144.9953304,Entire home/apt,4,1.5,2.0,2.0,300,2,10,98.0,f,1
t,Port Phillip,Australia,-37.88449066,144.9861585,Entire home/apt,4,1.0,1.0,2.0,104,2,41,98.0,f,2
f,Melbourne,Australia,-37.80574519,144.9584724,Entire home/apt,3,1.0,1.0,1.0,100,1,31,95.0,t,9
t,Boroondara,Australia,-37.81980509,145.0918821,Private room,6,1.0,3.0,3.0,80,1,2,100.0,f,4
f,Melbourne,Australia,-37.81391464,144.974105,Entire home/apt,2,1.0,1.0,1.0,170,3,26,96.0,f,1
t,Yarra,Australia,-37.79611947,144.9825225,Private room,1,1.0,1.0,1.0,55,2,39,99.0,f,1
f,Melbourne,Australia,-37.82171722,144.9443026,Entire home/apt,2,1.0,1.0,1.0,115,1,16,96.0,t,10
f,Moreland,Australia,-37.77533163,144.9574417,Entire home/apt,2,1.0,1.0,1.0,100,1,1,100.0,t,1
f,Whittlesea,Australia,-37.5787582,145.1211089,Private room,2,1.0,1.0,1.0,40,1,8,95.0,f,1
f,Melbourne,Australia,-37.82852261,144.95878,Entire home/apt,5,1.0,2.0,2.0,199,1,21,94.0,t,36
f,Melbourne,Australia,-37.81521143,144.9666037,Entire home/apt,3,1.0,1.0,1.0,379,1,11,100.0,t,1
t,Melbourne,Australia,-37.81651441,144.9526958,Entire home/apt,4,1.0,1.0,2.0,108,1,73,93.0,t,41
f,Stonnington,Australia,-37.83566053,144.992881,Entire home/apt,4,2.0,2.0,2.0,230,3,10,100.0,f,2
f,Melbourne,Australia,-37.81296356,144.9687881,Entire home/apt,4,1.0,1.0,2.0,109,1,132,95.0,t,98
t,Yarra,Australia,-37.8072468,144.9839586,Private room,2,1.0,1.0,1.0,60,1,9,100.0,f,2
t,Port Phillip,Australia,-37.83442891,144.9667345,Private room,2,1.0,1.0,1.0,66,2,26,100.0,f,1
f,Glen Eira,Australia,-37.89158092,145.0674526,Entire home/apt,4,1.0,1.0,4.0,89,2,1,40.0,t,3
f,Melbourne,Australia,-37.80069248,144.9557958,Entire home/apt,5,1.0,2.0,2.0,136,1,4,100.0,t,10
f,Moreland,Australia,-37.75638223,144.9454705,Entire home/apt,5,1.5,3.0,3.0,165,3,12,98.0,f,1
f,Melbourne,Australia,-37.82007472,144.942231,Entire home/apt,2,1.0,1.0,0.0,132,1,39,96.0,t,4
f,Yarra Ranges,Australia,-37.64707094,145.5288755,Entire home/apt,9,2.5,4.0,4.0,419,2,2,100.0,t,1
f,Wyndham,Australia,-37.87687281,144.611595,Private room,2,1.0,1.0,1.0,30,4,5,100.0,f,2
t,Port Phillip,Australia,-37.8576904,144.982007,Entire home/apt,6,2.0,2.0,3.0,150,7,37,93.0,f,1
f,Melbourne,Australia,-37.8142598,144.9547374,Entire home/apt,9,1.0,2.0,5.0,180,1,23,88.0,t,7
t,Maribyrnong,Australia,-37.798967,144.8809564,Private room,1,1.0,1.0,1.0,46,1,23,95.0,f,3
f,Whitehorse,Australia,-37.85812854,145.179028,Entire home/apt,6,1.5,3.0,3.0,188,2,7,97.0,f,2
t,Stonnington,Australia,-37.83840659,144.9950789,Entire home/apt,2,1.0,1.0,1.0,118,1,39,98.0,t,16
f,Yarra Ranges,Australia,-37.64902758,145.496522,Entire home/apt,6,2.0,3.0,4.0,180,2,62,97.0,f,2
t,Melbourne,Australia,-37.80986442,144.9706247,Entire home/apt,2,1.0,1.0,1.0,89,12,35,94.0,f,4
f,Glen Eira,Australia,-37.88162082,144.9983155,Entire home/apt,7,2.0,3.0,5.0,221,3,13,91.0,t,35
f,Melbourne,Australia,-37.80839459,144.9618509,Entire home/apt,5,1.0,2.0,3.0,148,1,3,93.0,t,8
t,Stonnington,Australia,-37.85354784,144.9995417,Entire home/apt,6,2.0,3.0,4.0,465,5,2,100.0,t,55
f,Melbourne,Australia,-37.82775239,144.9580388,Entire home/apt,3,1.0,1.0,2.0,120,1,3,100.0,t,10
f,Monash,Australia,-37.93187494,145.187476,Private room,2,2.0,1.0,1.0,42,1,4,100.0,f,2
f,Melbourne,Australia,-37.81416706,144.9582053,Private room,2,1.0,1.0,1.0,100,1,1,80.0,f,1
f,Maribyrnong,Australia,-37.78515815,144.895543,Entire home/apt,12,2.0,3.0,11.0,350,1,7,89.0,f,1
f,Port Phillip,Australia,-37.84387938,144.9508693,Entire home/apt,2,1.0,1.0,1.0,75,2,3,100.0,f,1
f,Yarra,Australia,-37.80046952,144.9843802,Private room,2,1.5,1.0,1.0,42,7,1,100.0,t,1
f,Melbourne,Australia,-37.78812001,144.9585958,Private room,4,1.0,1.0,1.0,65,1,6,93.0,f,1
f,Darebin,Australia,-37.76139408,144.9965495,Entire home/apt,2,1.0,1.0,1.0,65,21,1,100.0,f,1
f,Maribyrnong,Australia,-37.78777665,144.8969517,Private room,2,1.0,1.0,1.0,60,1,3,87.0,f,2
f,Greater Dandenong,Australia,-37.99168851,145.203059,Entire home/apt,6,2.5,3.0,4.0,235,3,2,100.0,f,5
f,Port Phillip,Australia,-37.87052183,144.9796402,Entire home/apt,7,2.0,3.0,4.0,246,3,16,89.0,t,35
f,Melbourne,Australia,-37.8126133,144.9569392,Entire home/apt,6,1.0,2.0,3.0,155,1,28,95.0,t,1
f,Darebin,Australia,-37.78358741,145.0120214,Entire home/apt,3,1.0,1.0,1.0,65,1,12,93.0,f,1
f,Yarra,Australia,-37.77965974,144.9893701,Entire home/apt,2,1.0,1.0,1.0,84,1,155,93.0,f,1
f,Port Phillip,Australia,-37.84128675,144.9762908,Entire home/apt,2,1.0,1.0,1.0,84,4,1,100.0,f,1
t,Port Phillip,Australia,-37.8433293,144.9437764,Entire home/apt,2,1.0,1.0,1.0,90,1,30,95.0,f,1
f,Port Phillip,Australia,-37.86650265,144.9810006,Entire home/apt,4,1.5,2.0,2.0,235,5,19,98.0,f,1
f,Melbourne,Australia,-37.81769461,144.9585157,Private room,2,1.0,1.0,1.0,84,1,68,96.0,t,3
f,Melbourne,Australia,-37.81122886,144.9569894,Entire home/apt,2,1.0,1.0,1.0,109,2,1,100.0,f,12
f,Yarra,Australia,-37.79984094,144.9746141,Private room,1,1.0,1.0,1.0,57,4,2,100.0,t,1
f,Melbourne,Australia,-37.82880107,144.9680704,Entire home/apt,3,1.0,2.0,2.0,105,2,23,88.0,t,30
f,Moonee Valley,Australia,-37.78705797,144.9219017,Entire home/apt,2,1.0,1.0,1.0,109,4,3,93.0,f,1
t,Melbourne,Australia,-37.80866218,144.9596261,Entire home/apt,3,1.0,1.0,2.0,91,1,60,99.0,f,1
